"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"14053230","JJ518464","12/10/2025 04:55:00 PM","013XX E HYDE PARK BLVD","0890","THEFT","FROM BUILDING","RESIDENCE - PORCH / HALLWAY","false","false","0234","002","4","41","06","1186192","1871460","2025","12/18/2025 03:42:08 PM","41.802413509","-87.592677218","(41.802413509, -87.592677218)"
"14052209","JJ518002","12/10/2025 04:50:00 PM","093XX S VANDERPOEL AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","2221","022","19","72","08B","1166330","1842743","2025","12/18/2025 03:42:08 PM","41.724056742","-87.66633605","(41.724056742, -87.66633605)"
"14052165","JJ518102","12/10/2025 04:50:00 PM","049XX W CONCORD PL","0560","ASSAULT","SIMPLE","ALLEY","false","false","2533","025","37","25","08A","1143063","1910514","2025","12/18/2025 03:42:08 PM","41.910493883","-87.749877805","(41.910493883, -87.749877805)"
"14054163","JJ520233","12/10/2025 04:50:00 PM","060XX N WINTHROP AVE","0890","THEFT","FROM BUILDING","APARTMENT","false","false","2433","024","48","77","06","1167770","1940175","2025","12/18/2025 03:42:08 PM","41.991387838","-87.658255326","(41.991387838, -87.658255326)"
"14059934","JJ527746","12/10/2025 04:49:00 PM","029XX S DR MARTIN LUTHER KING JR DR","0890","THEFT","FROM BUILDING","RESIDENCE","false","false","0133","001","4","35","06","1179394","1885524","2025","12/21/2025 03:42:59 PM","41.841164277","-87.6171782","(41.841164277, -87.6171782)"
"14052047","JJ517968","12/10/2025 04:48:00 PM","009XX S CALIFORNIA AVE","2027","NARCOTICS","POSSESS - CRACK","SIDEWALK","true","false","1135","011","28","27","18","1157839","1895835","2025","12/18/2025 03:42:08 PM","41.869924732","-87.695996602","(41.869924732, -87.695996602)"
"14052306","JJ517974","12/10/2025 04:46:00 PM","051XX S DR MARTIN LUTHER KING JR DR","0560","ASSAULT","SIMPLE","APARTMENT","false","true","0231","002","3","40","08A","1179799","1870934","2025","12/18/2025 03:42:08 PM","41.801118895","-87.616138912","(41.801118895, -87.616138912)"
"14052098","JJ517975","12/10/2025 04:43:00 PM","041XX W CRYSTAL ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","2534","025","37","23","08B","1148647","1908016","2025","12/18/2025 03:42:08 PM","41.903533056","-87.729428701","(41.903533056, -87.729428701)"
"14052160","JJ517962","12/10/2025 04:38:00 PM","003XX E 71ST ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0322","003","6","69","08B","1179839","1858023","2025","12/18/2025 03:42:08 PM","41.765688945","-87.616387018","(41.765688945, -87.616387018)"
"14059765","JJ527448","12/10/2025 04:37:00 PM","035XX W ADDISON ST","0810","THEFT","OVER $500","COMMERCIAL / BUSINESS OFFICE","false","false","1732","017","35","21","06","1152292","1923709","2025","12/21/2025 03:42:59 PM","41.946524782","-87.715624455","(41.946524782, -87.715624455)"
"14052023","JJ517926","12/10/2025 04:37:00 PM","007XX S CALIFORNIA AVE","2027","NARCOTICS","POSSESS - CRACK","SIDEWALK","true","false","1135","011","28","27","18","1157816","1896702","2025","12/18/2025 03:42:08 PM","41.872304336","-87.696057411","(41.872304336, -87.696057411)"
"14052129","JJ517963","12/10/2025 04:31:00 PM","028XX S CENTRAL PARK AVE","502P","OTHER OFFENSE","FALSE / STOLEN / ALTERED TRP","VEHICLE NON-COMMERCIAL","true","false","1032","010","22","30","26","1152830","1884916","2025","12/18/2025 03:42:08 PM","41.840062295","-87.714675058","(41.840062295, -87.714675058)"
"14052153","JJ517964","12/10/2025 04:31:00 PM","071XX S STONY ISLAND AVE","0860","THEFT","RETAIL THEFT","RESTAURANT","true","false","0324","003","5","43","06","1188152","1858123","2025","12/18/2025 03:42:08 PM","41.765769173","-87.585914349","(41.765769173, -87.585914349)"
"14052144","JJ518065","12/10/2025 04:30:00 PM","067XX N SHERIDAN RD","0820","THEFT","$500 AND UNDER","STREET","false","false","2432","024","49","1","06","1167032","1944822","2025","12/18/2025 03:42:08 PM","42.00415523","-87.660835633","(42.00415523, -87.660835633)"
"14052138","JJ518042","12/10/2025 04:30:00 PM","046XX W DIVERSEY AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","2521","025","31","20","07","1144951","1918212","2025","12/18/2025 03:42:08 PM","41.931582515","-87.742747165","(41.931582515, -87.742747165)"
"14052082","JJ517961","12/10/2025 04:30:00 PM","060XX N WESTERN AVE","0560","ASSAULT","SIMPLE","CONVENIENCE STORE","false","false","2413","024","40","2","08A","1159227","1939947","2025","12/18/2025 03:42:08 PM","41.99094269","-87.689685077","(41.99094269, -87.689685077)"
"14056122","JJ522933","12/10/2025 04:30:00 PM","060XX S HARPER AVE","0810","THEFT","OVER $500","RESIDENCE - GARAGE","false","false","0314","003","5","42","06","1187484","1865036","2025","12/18/2025 03:42:08 PM","41.784754925","-87.588143196","(41.784754925, -87.588143196)"
"14052102","JJ517947","12/10/2025 04:26:00 PM","047XX W BELMONT AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","2521","025","31","19","06","1144028","1920849","2025","12/18/2025 03:42:08 PM","41.93883609","-87.746072695","(41.93883609, -87.746072695)"
"14052266","JJ517956","12/10/2025 04:24:00 PM","073XX S CONSTANCE AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","false","0324","003","7","43","08A","1189642","1856740","2025","12/18/2025 03:42:08 PM","41.761938446","-87.580497454","(41.761938446, -87.580497454)"
"14052193","JJ518099","12/10/2025 04:20:00 PM","117XX S MARSHFIELD AVE","0820","THEFT","$500 AND UNDER","GROCERY FOOD STORE","false","false","2234","022","21","75","06","1167518","1826850","2025","12/18/2025 03:42:08 PM","41.680418426","-87.662437948","(41.680418426, -87.662437948)"
"14052092","JJ518011","12/10/2025 04:15:00 PM","0000X S DEARBORN ST","4650","OTHER OFFENSE","SEX OFFENDER - FAIL TO REGISTER","CTA TRAIN","true","false","0112","001","34","32","26","1175946","1900212","2025","12/18/2025 03:42:08 PM","41.881547335","-87.62938908","(41.881547335, -87.62938908)"
"14052099","JJ517903","12/10/2025 04:08:00 PM","024XX N SPAULDING AVE","1360","CRIMINAL TRESPASS","TO VEHICLE","STREET","true","false","1413","014","35","22","26","1153669","1915923","2025","12/20/2025 03:41:12 PM","41.925132058","-87.710770829","(41.925132058, -87.710770829)"
"14052137","JJ517941","12/10/2025 04:07:00 PM","031XX W ARMITAGE AVE","0460","BATTERY","SIMPLE","DRUG STORE","true","false","1421","014","26","22","08B","1155036","1913118","2025","12/18/2025 03:42:08 PM","41.917407565","-87.705823237","(41.917407565, -87.705823237)"
"14052030","JJ517909","12/10/2025 04:06:00 PM","029XX W TAYLOR ST","2027","NARCOTICS","POSSESS - CRACK","STREET","true","false","1135","011","28","27","18","1156993","1895569","2025","12/18/2025 03:42:08 PM","41.869211996","-87.699109745","(41.869211996, -87.699109745)"
"14060013","JJ527792","12/10/2025 04:00:00 PM","001XX E CHICAGO AVE","0810","THEFT","OVER $500","APARTMENT","false","false","1833","018","2","8","06","1177509","1905763","2025","12/21/2025 03:42:59 PM","41.896744235","-87.62348125","(41.896744235, -87.62348125)"
"14052175","JJ518135","12/10/2025 04:00:00 PM","002XX S WABASH AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0113","001","34","32","07","1176846","1899332","2025","12/18/2025 03:42:08 PM","41.87911226","-87.626110978","(41.87911226, -87.626110978)"
"14053252","JJ518605","12/10/2025 04:00:00 PM","003XX W BARRY AVE","0810","THEFT","OVER $500","STREET","false","false","1934","019","44","6","06","1173365","1920669","2025","12/18/2025 03:42:08 PM","41.937740058","-87.638257608","(41.937740058, -87.638257608)"
"14052491","JJ517920","12/10/2025 04:00:00 PM","071XX S EMERALD AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0732","007","6","68","14","1172582","1857446","2025","12/18/2025 03:42:08 PM","41.764268496","-87.643003179","(41.764268496, -87.643003179)"
"14052698","JJ518746","12/10/2025 04:00:00 PM","007XX W WAYMAN ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1214","012","34","28","07","1171358","1902334","2025","12/18/2025 03:42:08 PM","41.887472275","-87.646173514","(41.887472275, -87.646173514)"
"14052044","JJ517906","12/10/2025 04:00:00 PM","048XX N CENTRAL AVE","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","ALLEY","false","false","1623","016","45","11","07","1138122","1931786","2025","12/18/2025 03:42:08 PM","41.968957243","-87.767513641","(41.968957243, -87.767513641)"
"14052245","JJ518174","12/10/2025 04:00:00 PM","047XX W FOSTER AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1712","017","39","14","14","1143997","1934162","2025","12/18/2025 03:42:08 PM","41.975368669","-87.745851197","(41.975368669, -87.745851197)"
"14052481","JJ518321","12/10/2025 04:00:00 PM","057XX W ROSCOE ST","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","STREET","false","false","1633","016","30","15","07","1137404","1922024","2025","12/18/2025 03:42:08 PM","41.942182351","-87.770389547","(41.942182351, -87.770389547)"
"14053305","JJ517925","12/10/2025 03:55:00 PM","080XX S PERRY AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0623","006","17","44","08B","1177005","1851701","2025","12/18/2025 03:42:08 PM","41.748404997","-87.626964756","(41.748404997, -87.626964756)"
"14053309","JJ519409","12/10/2025 03:50:00 PM","002XX E PERSHING RD","0460","BATTERY","SIMPLE","SCHOOL - PUBLIC GROUNDS","false","false","0212","002","3","35","08B","1178744","1879190","2025","12/18/2025 03:42:08 PM","41.823798151","-87.619756522","(41.823798151, -87.619756522)"
"14052112","JJ517884","12/10/2025 03:50:00 PM","007XX W 35TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","true","true","0915","009","11","60","08B","1171727","1881669","2025","12/18/2025 03:42:08 PM","41.830757797","-87.645426468","(41.830757797, -87.645426468)"
"14052056","JJ517918","12/10/2025 03:50:00 PM","005XX N SAWYER AVE","2014","NARCOTICS","MANUFACTURE / DELIVER -  HEROIN (WHITE)","STREET","true","false","1121","011","27","23","18","1154613","1903444","2025","12/18/2025 03:42:08 PM","41.890869719","-87.707636599","(41.890869719, -87.707636599)"
"14052087","JJ517883","12/10/2025 03:49:00 PM","113XX S DAVOL ST","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","2234","022","21","75","03","1167282","1829377","2025","12/18/2025 03:42:08 PM","41.687357988","-87.663229876","(41.687357988, -87.663229876)"
"14053206","JJ518969","12/10/2025 03:45:00 PM","039XX S LAKE PARK AVE","0890","THEFT","FROM BUILDING","CHA HALLWAY / STAIRWELL / ELEVATOR","false","false","0214","002","4","36","06","1183292","1879180","2025","12/18/2025 03:42:08 PM","41.823665846","-87.603072021","(41.823665846, -87.603072021)"
"14052052","JJ517937","12/10/2025 03:40:00 PM","028XX N KILBOURN AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","2521","025","31","20","08B","1145897","1918402","2025","12/18/2025 03:42:08 PM","41.932085959","-87.739265899","(41.932085959, -87.739265899)"
"14052057","JJ517879","12/10/2025 03:40:00 PM","045XX W DIVERSEY AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","2521","025","31","20","08B","1145821","1918234","2025","12/18/2025 03:42:08 PM","41.931626396","-87.739549467","(41.931626396, -87.739549467)"
"14052338","JJ517928","12/10/2025 03:40:00 PM","034XX W 71ST PL","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0831","008","17","66","08B","1154740","1856989","2025","12/18/2025 03:42:08 PM","41.763388741","-87.708411178","(41.763388741, -87.708411178)"
"14059450","JJ526294","12/10/2025 03:38:00 PM","087XX S CORNELL AVE","0820","THEFT","$500 AND UNDER","RESIDENCE - YARD (FRONT / BACK)","false","false","0412","004","8","48","06","1188768","1847209","2025","12/20/2025 03:41:12 PM","41.735805436","-87.584004931","(41.735805436, -87.584004931)"
"14052069","JJ517887","12/10/2025 03:33:00 PM","001XX N MASON AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","1512","015","29","25","14","1136752","1900354","2025","12/18/2025 03:42:08 PM","41.882729021","-87.773306028","(41.882729021, -87.773306028)"
"14052154","JJ517875","12/10/2025 03:30:00 PM","007XX W DIVERSEY PKWY","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","1934","019","44","6","06","1170697","1918825","2025","12/18/2025 03:42:08 PM","41.932738985","-87.648117094","(41.932738985, -87.648117094)"
"14052352","JJ517885","12/10/2025 03:30:00 PM","071XX S BENNETT AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","0333","003","5","43","05","1189943","1857977","2025","12/18/2025 03:42:08 PM","41.765325643","-87.579354533","(41.765325643, -87.579354533)"
"14052733","JJ518077","12/10/2025 03:30:00 PM","0000X W TERMINAL ST","0560","ASSAULT","SIMPLE","AIRPORT TERMINAL LOWER LEVEL - SECURE AREA","false","false","1655","016","41","76","08A","1104700","1933741","2025","12/18/2025 03:42:08 PM","41.974861952","-87.890372151","(41.974861952, -87.890372151)"
"14052017","JJ517921","12/10/2025 03:30:00 PM","021XX W BOWLER ST","0820","THEFT","$500 AND UNDER","VEHICLE NON-COMMERCIAL","false","false","1225","012","28","28","06","1162156","1896193","2025","12/18/2025 03:42:08 PM","41.870818069","-87.6801376","(41.870818069, -87.6801376)"
"14057385","JJ524356","12/10/2025 03:30:00 PM","045XX S CHRISTIANA AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0821","008","12","58","14","1154796","1874337","2025","12/18/2025 03:42:08 PM","41.810993079","-87.707743279","(41.810993079, -87.707743279)"
"14052117","JJ517868","12/10/2025 03:30:00 PM","022XX W 111TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","2212","022","19","75","08B","1163547","1830982","2025","12/18/2025 03:42:08 PM","41.691841305","-87.676858536","(41.691841305, -87.676858536)"
"14053147","JJ519326","12/10/2025 03:30:00 PM","049XX W NORTH AVE","0460","BATTERY","SIMPLE","DEPARTMENT STORE","false","false","2533","025","37","25","08B","1142988","1910178","2025","12/18/2025 03:42:08 PM","41.909573262","-87.750161722","(41.909573262, -87.750161722)"
"14060351","JJ527738","12/10/2025 03:20:00 PM","021XX W 83RD ST","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false","0614","006","18","71","06","1163356","1849583","2025","12/21/2025 03:42:59 PM","41.742889484","-87.677038694","(41.742889484, -87.677038694)"
"14052163","JJ518020","12/10/2025 03:20:00 PM","031XX S ASHLAND AVE","0460","BATTERY","SIMPLE","SMALL RETAIL STORE","true","false","0912","009","12","59","08B","1166183","1883676","2025","12/18/2025 03:42:08 PM","41.836385231","-87.66571041","(41.836385231, -87.66571041)"
"14052989","JJ519070","12/10/2025 03:20:00 PM","033XX W FULLERTON AVE","1330","CRIMINAL TRESPASS","TO LAND","SMALL RETAIL STORE","false","false","1413","014","35","22","26","1153545","1915755","2025","12/18/2025 03:42:08 PM","41.924673521","-87.711230943","(41.924673521, -87.711230943)"
"14052007","JJ517851","12/10/2025 03:15:00 PM","043XX S PULASKI RD","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","false","false","0821","008","14","57","06","1150402","1875527","2025","12/18/2025 03:42:08 PM","41.814345252","-87.723829326","(41.814345252, -87.723829326)"
"14052150","JJ518069","12/10/2025 03:15:00 PM","004XX N MICHIGAN AVE","0820","THEFT","$500 AND UNDER","COMMERCIAL / BUSINESS OFFICE","false","false","1834","018","42","8","06","1177357","1903444","2025","12/18/2025 03:42:08 PM","41.890384236","-87.624109917","(41.890384236, -87.624109917)"
"14052126","JJ517935","12/10/2025 03:10:00 PM","001XX N PULASKI RD","0560","ASSAULT","SIMPLE","CTA BUS","false","false","1114","011","28","26","08A","1149714","1900244","2025","12/18/2025 03:42:08 PM","41.882185193","-87.72571151","(41.882185193, -87.72571151)"
"14053169","JJ518497","12/10/2025 03:05:00 PM","0000X E Oak St","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1833","018","42","8","06","1176642","1907225","2025","12/18/2025 03:42:08 PM","41.900775673","-87.626621327","(41.900775673, -87.626621327)"
"14052939","JJ519118","12/10/2025 03:00:00 PM","011XX W ROSCOE ST","0810","THEFT","OVER $500","STREET","false","false","1924","019","44","6","06","1167914","1922727","2025","12/18/2025 03:42:08 PM","41.943506835","-87.658231355","(41.943506835, -87.658231355)"
"14053653","JJ519933","12/10/2025 03:00:00 PM","035XX W 60TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","DRIVEWAY - RESIDENTIAL","false","false","0823","008","14","66","07","1153936","1864606","2025","12/18/2025 03:42:08 PM","41.784306958","-87.711156057","(41.784306958, -87.711156057)"
"14052628","JJ518624","12/10/2025 03:00:00 PM","062XX S WOODLAWN AVE","0810","THEFT","OVER $500","STREET","false","false","0314","003","20","42","06","1185288","1863884","2025","12/18/2025 03:42:08 PM","41.781645684","-87.596230744","(41.781645684, -87.596230744)"
"14052178","JJ518015","12/10/2025 03:00:00 PM","002XX S HOMAN AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1124","011","28","27","07","1153754","1898748","2025","12/18/2025 03:42:08 PM","41.878000564","-87.710916376","(41.878000564, -87.710916376)"
"14052014","JJ517816","12/10/2025 03:00:00 PM","069XX S ASHLAND AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0735","007","17","67","06","1166879","1858694","2025","12/18/2025 03:42:08 PM","41.767816869","-87.663870502","(41.767816869, -87.663870502)"
"14052121","JJ517957","12/10/2025 02:58:00 PM","001XX S CENTRAL AVE","0560","ASSAULT","SIMPLE","SCHOOL - PRIVATE GROUNDS","false","false","1522","015","29","25","08A","1139076","1898905","2025","12/18/2025 03:42:08 PM","41.878710843","-87.764807341","(41.878710843, -87.764807341)"
"14052032","JJ517833","12/10/2025 02:50:00 PM","014XX W MORSE AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","2431","024","49","1","08B","1165659","1946181","2025","12/18/2025 03:42:08 PM","42.007913834","-87.665847907","(42.007913834, -87.665847907)"
"14053120","JJ519324","12/10/2025 02:40:00 PM","094XX S LAFLIN ST","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false","2222","022","21","73","06","1167988","1842209","2025","12/18/2025 03:42:08 PM","41.722555952","-87.660278142","(41.722555952, -87.660278142)"
"14052307","JJ517858","12/10/2025 02:32:00 PM","048XX W CHICAGO AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","CONVENIENCE STORE","false","false","1531","015","37","25","14","1144043","1904874","2025","12/18/2025 03:42:08 PM","41.89499875","-87.746419366","(41.89499875, -87.746419366)"
